2009-09,2010-03,2012-01,2012-11,2014-04,2009-06,2009-08,2010-06,2010-08,2010-10,2011-06,2011-07,2011-10,2012-03,2012-07,2012-09,2013-05,2013-09,2009-11,2011-03,2011-11,2011-12,2013-01,2013-12,2014-05,2009-07,2009-12,2010-01,2010-05,2010-07,2010-11,2010-12,2011-01,2011-09,2013-04,2013-06,2013-07,2014-07,2009-02,2009-03,2009-10,2010-04,2011-02,2011-04,2012-08,2012-12,2013-03,2014-01,2014-06,2010-09,2011-05,2012-04,2012-10,2013-08,2013-10,2013-11,2014-03,2009-05,2012-06,2011-08,2012-05,2012-02,2013-02,2014-02,2010-02,2009-04,2009-01,plz,lat,lon
323.26,286.31,217.92,153.11,35.37,90.74,256.73,1094.02,126.28,130.66,327.15,282.54,172.62,742.22,277.73,177.33,155.84,97.67,698.62,157.38,444.87,1662.24,134.08,45.54,32.65,106.26,13570.42,206.91,1677.79,393.96,145.52,819.74,185.86,242.48,89.42,124.58,275.88,93.97,8.2,25.9,495.22,409.76,45.7,561.39,1016.7,221.75,118.7,42.49,123.5,397.13,243.54,153.6,238.75,28.32,820.56,113.69,177.79,150.05,191.2,257.61,130.8,107.56,76.09,9.56,203.05,42.55,,94060,13.328,48.395
54.48,11.27,,8.4,,5.95,3.24,26.1,,7.22,31.25,77.62,12.84,15.41,12.0,2.8,33.84,13.77,23.36,,8.4,55.92,,7.26,,10.88,35.37,,1.52,46.52,10.53,85.18,1.44,2.9,27.41,,18.88,14.0,,5.78,,18.81,0.02,29.92,,,7.5,14.18,,,42.51,,7.8,22.54,47.08,,,5.78,13.37,3.22,13.22,5.7,30.33,2.94,,8.19,7.14,16540,13.263,52.661
13.78,24.08,10.1,18.98,9.11,7.5,6.3,238.56,,,101.15,20.46,13.97,287.74,26.16,43.26,14.62,5.76,13.18,8.46,105.33,252.4,35.97,28.46,,31.84,43.81,,21.12,18.74,17.99,73.01,5.06,28.1,23.26,,89.07,4.4,5.25,12.68,7.14,6.3,,7.6,195.94,12.43,35.87,6.76,26.94,20.31,16.49,27.94,522.38,13.84,21.17,22.03,17.85,,6.09,14.47,7.05,6.62,6.44,3.58,,,,14513,13.273,52.385
268.3,202.58,7.59,163.1,66.95,192.84,171.08,1454.69,188.95,163.14,198.59,288.58,178.45,262.9,64.19,153.89,69.47,,281.15,1343.0,220.14,716.1,147.37,,37.0,223.26,350.07,133.98,341.2,2099.98,235.7,185.01,72.15,169.35,16.56,10.0,33.75,45.9,,56.88,569.01,128.16,,53.27,211.53,523.16,79.37,9.94,24.02,384.22,126.57,169.77,91.31,21.75,53.14,159.35,26.75,152.24,3116.02,161.8,98.66,16.58,998.12,10.2,72.35,130.22,,94099,13.317,48.466
6.38,7.2,3.6,,,,,1.7,,,,,5.2,,,,,,,21.23,,4.94,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,5.17,,,,,4.32,,,6.66,,,,,,,,14052,13.256,52.516
48.06,4.37,,,18.98,20.9,16.65,285.04,15.44,,66.48,37.12,3.99,,69.71,,6.0,6.0,56.56,31.89,73.51,189.37,4.51,,9.69,61.82,142.02,,106.32,,55.35,18.36,,19.19,,,15.12,,,,98.13,24.3,,23.95,3.51,,,,,83.2,76.08,126.79,,,9.8,,9.81,,29.45,41.84,148.81,6.58,14.52,,12.81,14.52,,94548,13.273,48.848
12.9,22.3,11.98,106.25,13.84,33.9,118.8,137.25,65.1,38.28,55.24,8.5,83.92,59.11,,18.2,120.54,43.92,35.24,,304.81,122.24,,2.88,,18.53,126.03,24.48,13.28,172.84,3.64,194.86,,102.83,58.21,12.82,15.48,48.08,,,,50.31,,19.35,9.12,13.4,17.9,5.16,4.0,11.64,130.4,,60.57,,,7.28,,13.56,44.16,,45.45,,9.25,5.83,,,,09526,13.34,50.668
,,86.45,265.62,,,,58.05,10.42,,,,6.84,,1096.68,43.5,,,,3.33,29.7,33.59,,,,,1.2,,,62.4,,,,100.52,,,4.16,,,,,14.85,,,,,,9.87,,110.92,25.72,22.08,,,,,,,59.4,99.9,,,,,,,,01587,13.271,51.302
,,,12.5,,,,29.92,,,41.49,8.97,12.97,68.0,,,7.0,4.0,,,,24.89,9.94,,,,1.71,7.03,88.64,,,,,,,24.32,,,,,,4.56,,,,3.6,,5.1,,7.36,,4.0,9.18,,,,,,,,,,15.04,,,,,17279,13.325,53.215
,,,16.6,6.72,36.49,296.7,62.1,,,,,3.92,6.24,6.48,1652.38,,4.59,,154.66,26.14,556.14,5.28,,24.85,36.49,909.84,,,,123.85,,,9.88,14.28,14.7,15.28,,,,,,7.06,,7.35,,14.15,,6.85,62.16,29.61,159.94,83.31,,,245.13,3.48,,,1140.09,10.35,,38.56,3.12,4.4,,4.59,14979,13.328,52.362
,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,10.26,157.5,,,4.05,,,,,8.74,,,,,,,,,,,,5.54,,,,,,,,,,,,,,,13629,13.269,52.543
2.28,13.94,11.76,5.89,,10.42,,12.2,5.7,4.68,9.5,9.08,,24.63,10.72,26.44,,3.2,10.08,26.81,5.23,31.96,10.04,18.87,,,42.54,,20.65,3.12,,3.99,,,,26.63,9.1,22.85,,,22.95,7.36,,29.92,10.27,6.75,,,15.44,8.68,7.03,4.29,29.94,21.06,,14.6,17.99,3.33,6.46,9.96,,5.32,6.86,4.91,,,2.04,16547,13.307,52.702
,,,,,,,3.8,,,,8.33,,,,,,,,,,4.92,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,1.27,2.7,,,,,18.84,,,,,,,,,,,,,14050,13.269,52.521
3.24,11.43,17.03,11.72,7.5,20.62,13.9,791.36,36.42,38.67,68.43,88.14,30.68,871.55,25.38,34.43,17.25,15.8,25.53,,33.46,1556.38,10.6,7.42,6.37,15.12,26.35,8.82,45.16,288.73,54.84,48.74,21.51,34.32,13.55,11.7,,4.14,5.94,,,37.85,27.36,40.88,26.81,16.52,25.45,,9.96,35.32,101.68,,65.28,11.62,10.9,8.1,6.0,11.44,93.54,3.6,,17.52,25.5,9.0,,,,04924,13.389,51.528
,,8.36,14.95,,,3.99,15.42,,12.6,11.4,,58.62,24.14,6.62,,,6.72,,,22.36,20.07,61.24,14.29,22.86,,22.68,,,11.4,,,,,8.91,4.3,5.62,,,,,139.95,24.68,,7.6,,6.37,,,5.85,,,9.94,,3.43,20.1,,,37.18,,12.24,,,,3.42,,,16559,13.399,52.859
,,,,5.61,,,,,,,5.2,,,,37.5,,,4.68,,,,,,,,,,,,,11.2,109.48,,,,,4.0,,,,13.21,,,,,,,,,5.16,,13.2,,,,,,,,,,,,,,,13507,13.273,52.576
,,,,,,4.55,,,,2.35,2.82,2.53,,,,,,,,,,,,,,2.48,,,11.51,,,,,,,,,,,,,,,,2.16,,,3.98,,,,,,,,,,,,,,,,,,,14169,13.263,52.445
3.52,,,9.38,,,4.4,13.2,,,,,7.43,240.74,,,270.0,,,,312.85,1232.01,,,,,5.52,,,97.32,,,,,536.5,,,,,,,,684.0,,9.32,4.08,4.68,6.12,13.25,,97.79,289.43,6.44,,,10.1,,,,,,5.13,19.9,,,,,17034,13.29,53.574
93.2,10.2,74.53,18.36,6.62,46.06,45.48,896.67,6.74,119.69,35.13,46.14,157.0,575.78,1015.9,22.42,7.8,5.88,25.69,92.7,76.84,169.28,19.94,12.46,54.8,42.42,202.63,,124.14,215.67,36.76,138.57,22.88,67.44,14.82,19.25,,24.99,,13.02,12.6,70.57,,14.98,69.1,27.61,,128.08,,39.81,92.76,22.05,,,9.8,,,44.72,64.36,240.42,,,22.29,,,175.88,,94529,13.31,48.682
,,,,7.8,,,30.08,,,2.34,,,72.69,,3.82,,,,,,122.5,26.25,,,,93.14,,,,,197.62,,,,6.12,,,,,,,6.6,,,3.92,,,5.5,24.0,,,3.82,6.0,6.0,,,99.61,,,,,,,,,,14195,13.285,52.458
433.02,225.52,176.25,907.51,9.75,149.11,522.58,563.5,186.39,54.46,233.71,103.84,364.51,366.86,47.58,111.98,93.94,17.52,359.34,10.26,241.42,2531.49,153.74,42.76,11.61,388.4,761.04,36.9,434.75,284.36,133.5,203.0,43.47,164.86,89.08,151.58,132.15,102.67,18.4,57.4,304.98,405.78,,109.61,1850.26,1369.83,62.88,,58.91,285.59,222.12,291.54,1100.6,118.12,114.43,60.5,5.3,250.82,1066.95,152.31,131.3,20.54,403.6,26.95,49.5,93.09,,94081,13.321,48.531
,,,,,,,,,,,,,,,,,,,,,91.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,13405,13.298,52.559
24.89,14.04,8.74,,,29.92,7.26,258.04,23.67,40.64,132.01,85.3,46.07,35.71,17.98,,,3.6,118.98,58.63,54.07,147.38,38.58,,6.72,74.43,82.83,,30.98,110.96,64.56,363.2,130.0,90.93,,28.44,29.4,47.83,,,47.98,93.72,11.66,7.76,6.65,,29.0,,,55.93,53.32,223.68,49.73,40.48,,,,15.07,33.03,35.26,14.88,,,9.75,,,,94169,13.3,48.769
5.25,,,17.99,,,5.6,10.45,4.26,,,8.93,,46.01,,,,,12.6,,7.92,,,,3.18,15.18,11.78,,5.98,,,14.06,,,,7.99,,,,,,,,,,,8.16,64.9,,2.76,,,,,4.59,,,,21.66,,,,,,3.24,4.6,,14167,13.276,52.421
,,,,,,11.07,16.95,,6.75,,9.03,,22.89,11.58,7.2,3.3,11.59,,,2.45,12.93,4.3,2.04,14.03,,5.44,,,5.0,,5.52,,,,,,,,,,,,7.0,1.92,,,,,3.28,,,7.89,2.37,4.58,,,,,,,,,1.3,,,,13465,13.29,52.64
,79.8,,,,,,789.94,,,,,,,,,9.94,3.0,26.28,,,2975.27,,,,,151.36,,6.4,,,,,,,,,,,,,,,,10.8,6440.8,,3.84,,3.6,,,207.5,,,,,,,660.02,,12.87,,,,,,17126,13.327,53.899
5.44,395.64,,10.54,3.5,,,42.68,,,166.6,10.96,20.93,6.24,,34.12,205.81,5.2,12.9,963.93,54.48,30.62,13.68,8.64,40.74,,188.2,,86.78,58.23,7.02,,10.26,35.0,5.56,9.87,102.3,54.0,,,,3.6,4.68,3.61,15.12,23.77,17.48,11.07,104.68,,,10.52,5.94,,21.9,34.56,,27.58,36.39,415.42,,16.36,,,,,,09599,13.334,50.915
,18.54,,,,,,,,,89.7,,,52.39,,,,,,,14.62,41.16,26.39,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,59.18,,,,,,,,37.58,,,,,,,,13627,13.301,52.54
7.7,5.4,10.12,,,,,25.65,45.9,,21.4,5.85,,16.77,,19.52,,,10.8,,,1569.83,10.0,,,,10.26,,50.55,16.2,25.31,7.88,,14.43,21.5,,13.45,,,,,8.1,,20.77,17.55,9.7,,,,,16.58,,8.58,,,,9.84,,643.37,,,20.48,,6.24,,,,04938,13.323,51.607
,,13.2,,,,,63.49,,24.51,27.43,12.25,5.13,78.4,27.35,,44.03,12.72,16.2,,6.5,1249.8,,228.84,,,51.87,29.68,56.38,6.07,5.89,,13.48,3.99,33.62,,12.0,7.8,,,,5.1,,,5.1,,12.74,9.62,28.42,894.91,,,10.29,,19.65,29.75,30.0,,23.28,6.48,,,5.88,,,,,15837,13.484,52.035
,30.06,,,,,,,,,29.83,103.78,,486.54,655.65,9.44,2954.98,2.0,,,6.24,23.89,,,,4.32,,,,3.08,15.84,,,,,,,28.3,,,,,,,,3.22,18.8,,,,13.57,,,,,,,,,,,3.68,,,,,,17036,13.312,53.545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.62,,,,,,,,,,,14059,13.289,52.52
11.72,,,,,10.5,23.22,52.15,,49.84,28.16,,27.57,,,44.3,,,59.35,,18.72,47.54,,,12.0,142.4,47.84,5.5,20.3,,30.87,,,,5.94,,,,,,63.96,10.29,,19.95,,,,,15.81,83.99,,57.68,,14.28,12.06,,,,,31.72,,,,,,,,94536,13.304,48.893
,11.0,,,,,,12.41,,,16.0,,,,,,,,,,,,,,,,7.82,,,,,,,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,8.74,,,,,,,,14199,13.295,52.478
38.92,,22.4,,,11.02,57.48,90.44,67.5,49.29,79.72,110.89,154.81,58.17,18.8,20.2,,46.1,80.29,20.52,54.52,103.81,,,5.3,35.13,175.8,,13.43,82.37,10.83,68.15,,52.66,23.96,34.0,69.96,29.43,,,30.05,20.12,5.4,45.84,23.03,37.18,38.38,12.5,18.25,237.68,36.86,10.22,22.4,,15.78,,,9.9,36.42,54.14,50.9,,7.02,,,29.75,,94518,13.342,48.929
,,,3.43,74.35,,,111.06,,,27.2,,4.75,115.66,,9.4,,6.89,,,63.81,5.0,6.93,,,,,,18.56,,49.38,22.01,,,,,5.04,9.24,,,,,,,,,,,,14.1,,,,,,,,,458.32,5.0,,,219.84,9.75,,,,01589,13.324,51.293
,,,,,,3.51,10.03,,,,,,4.5,,4.8,,11.4,,,,3.91,,,,,,,,,,,,,,8.75,,,,,,,,,,,,6.0,,,,4.33,,,5.75,,,7.74,9.94,,,,,,,,,12205,13.294,52.433
4.72,,6.75,6.13,,,4.5,13.15,,,7.75,,7.6,17.14,12.0,5.72,5.9,5.07,5.52,,,21.6,10.91,,4.0,,,,,,,,,,,,,4.1,,,,,,3.0,,9.71,,5.23,,9.81,,,8.5,,,4.5,7.65,,,,8.25,12.02,,,9.0,,,13467,13.307,52.617
,,,15.34,,,1.35,,,,,,192.71,8.06,,,,,,4.41,,237.58,,,,,5.06,,,1.35,,3.76,,,,,4.25,155.04,,,,,,,27.3,,,,,89.77,,,,,5.0,,,,,,,,,,,,,13509,13.3,52.589
42.33,15.66,,36.62,63.44,,12.9,122.06,11.44,,111.97,51.14,27.19,166.01,48.72,26.88,18.8,72.64,85.82,12.22,48.72,117.87,29.4,16.19,,11.11,126.09,17.71,95.21,,39.56,32.13,,29.24,23.79,19.11,26.59,86.33,,,59.34,,,52.96,23.56,29.52,29.46,10.0,4.0,36.36,14.82,82.82,1204.54,6.63,,,,,12.24,10.18,22.21,,39.94,,45.81,,,94513,13.332,48.837
105.01,38.55,22.8,24.7,8.74,49.33,19.38,121.08,30.28,487.95,167.46,44.22,41.7,65.8,19.88,100.57,19.82,9.89,129.9,50.14,42.4,79.96,106.11,,9.1,30.89,117.59,45.28,55.21,74.16,17.6,56.37,,15.14,12.72,6.08,29.78,28.55,,,26.57,144.39,,,52.58,,43.74,,14.42,69.03,11.75,24.06,22.12,50.04,9.0,8.5,,,120.07,39.71,10.78,20.71,,,8.58,,,94538,13.323,48.713
3.92,6.02,,,6.75,,,,6.74,6.48,,6.25,,,5.89,12.63,,4.34,,,,,8.19,,,9.89,15.18,,,10.06,,3.78,4.85,6.96,,,10.23,9.69,,,,,,4.32,21.76,,,,,,,,1.84,5.25,,7.16,,6.84,,,,,,,16.4,,,16562,13.323,52.682
318.15,66.47,75.38,164.5,8.88,25.8,63.4,461.36,206.15,19.09,152.38,348.22,85.23,174.37,391.58,38.27,82.82,33.51,253.67,60.42,155.54,388.4,19.36,20.0,17.16,114.27,328.19,,218.53,110.44,29.68,1289.82,9.12,105.29,47.52,42.07,35.38,9.69,,9.24,139.9,79.93,,44.96,35.53,41.38,22.69,,7.82,321.88,48.9,66.72,98.72,38.05,15.5,22.09,34.56,45.34,40.26,102.16,17.64,30.46,28.61,,23.34,44.8,,94113,13.37,48.636
12.66,5.4,,,,,,455.18,,5.04,137.53,8.16,,79.02,,,20.58,,,,45.7,350.89,8.08,,9.89,57.24,38.34,307.08,7.2,83.16,8.64,42.69,,53.07,24.96,15.75,9.18,,,,,,,9.69,9.55,,,6.48,9.99,171.25,4.94,,,15.68,17.92,,,5.4,113.04,188.26,,,,76.56,,,,18528,13.436,54.435
9.17,9.88,,198.94,,,4.88,79.74,18.24,,246.2,16.93,34.24,1264.94,29.22,6.63,16.18,13.48,12.73,9.63,20.52,55.23,,5.76,3.68,,96.13,7.77,207.7,8.59,4.18,23.1,5.18,23.94,270.95,26.05,,26.14,,,21.42,5.74,,,21.84,8.0,24.29,39.75,8.48,8.4,63.39,10.64,21.07,43.18,,27.97,4.24,12.24,1279.12,7800.14,17.39,9.5,23.8,,,,,15806,13.459,52.196
8.28,44.73,699.38,349.51,,39.4,,459.54,,,,19.55,81.8,15362.64,627.49,,35.79,48.83,21.22,230.25,69.48,207.34,32.16,18.77,574.78,,1105.51,7.14,54.38,28.16,6.72,146.16,,3.51,9.18,271.21,10.5,6.75,,,7.65,59.6,,4.68,5.2,13.23,5.04,,,36.94,28.59,9.6,45.35,13.61,4.68,6.63,212.42,,14.0,21.49,19.75,26.22,5.85,20.0,10.56,,,04936,13.42,51.748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.17,,,,,,,,,,,,,,,,,,,,,5.52,,,,,,,,,,,,,,,10589,13.306,52.528
10.2,,8.0,3.78,,4.93,,44.87,17.42,759.42,59.84,,51.74,779.68,,9.94,89.67,3.6,58.48,12.5,75.94,1060.3,,3.63,13.48,9.87,30.0,16.11,24.92,72.87,,19.98,,4.88,52.02,9.8,,24.92,,,4.7,29.44,,29.31,,8.26,8.46,,,39.06,26.31,,,,24.3,9.36,4402.13,,18.33,,46.4,,19.55,,10.5,,,15936,13.429,51.879
,,,,,,,,,2.1,5.64,2.58,,,,,,,,,6.87,,,,,,11.76,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,,,,5.04,,,,,,,,,12203,13.31,52.443
,,,,,,,,,,,,,,7.1,,7.8,45.0,,,,2.88,6.0,9.75,,,31.5,,,,,,,29.9,,,,25.48,,,,28.8,,,,,,,,,6.0,,2.45,,,,,,,,,,9.9,,,,,12207,13.313,52.42
,,,,,,,,,,,,,,,,,7.25,,,,26.52,,,,,,,,,,,,,,28.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10709,13.303,52.494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,10627,13.303,52.508
,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10629,13.308,52.503
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,,,,10585,13.306,52.515
,,,,,,,,,,,,,,,,,,,,,,,,,,4.26,,,,59.84,,,,,,,,,,,,,,,,,,,4.32,,,,,,,,,,,11.52,,,,,,,14197,13.312,52.473
14.23,,19.04,5.2,21.99,2.52,8.61,30.66,13.44,,14.4,,102.7,9.27,17.13,9.54,6.37,8.64,,,4.56,46.21,29.76,4.75,,4.6,16.82,,,,3.42,8.36,,7.41,9.54,8.09,,,13.68,,,,,,4.6,32.66,,,12.75,36.9,,,12.17,21.47,5.0,4.9,24.25,,17.79,,,17.69,9.12,9.88,,,,15838,13.374,52.146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4,,10713,13.313,52.485
29.61,,,,10.58,12.9,,9.36,,,73.01,6.48,,29.75,,,,,34.5,18.17,10.98,14.86,,,16.02,17.28,,,18.16,,2.3,105.52,,10.39,7.79,6.0,5.1,,,,12.61,,3.38,15.5,14.66,9.66,,2.4,,55.36,8.4,4.8,26.74,12.96,,4.0,,,5.2,5.76,,,6.62,,5.52,,,16567,13.362,52.666
,,,,10.0,,1.76,,,,6.3,2.76,,59.8,,,10.29,,2.85,,7.2,8.64,,7.75,10.0,9.99,35.72,,,14.89,,3.85,,,,5.0,,5.72,,,5.58,3.29,,7.84,,14.4,,,,,,,6.4,,,20.18,,,,4.05,,,,3.0,,,,13469,13.342,52.612
,,,,,,,8.46,,3.22,18.25,,18.24,,,,,,,,5.39,,,,,,,,,5.55,,,,,,,,,,,,7.36,5.92,,,,,,29.2,6.81,14.06,,,,,,,,,183.32,,,,,,,,13437,13.329,52.59
,,,14.16,17.0,,,,2.16,,5.51,,,,,,,,,,10.11,,,,,,,,,,4.3,5.32,,9.21,,,,29.5,,,,,,,,,,,,,,5.46,,4.49,71.0,,,,,,,,,,,,,13403,13.323,52.574
44.38,45.5,606.14,64.09,12.85,85.72,134.71,1740.62,50.0,47.6,166.62,185.07,126.35,246.15,29.84,11.02,179.08,13.74,90.89,29.6,3441.16,904.16,37.01,27.89,12.02,86.9,668.56,49.48,997.7,247.9,42.13,294.62,150.46,108.36,1020.74,20.01,22.96,2.6,,20.24,120.12,84.89,,41.35,195.43,49.58,54.73,42.35,5.2,96.59,25.53,221.91,71.46,89.86,94.92,4.59,19.74,41.76,7.54,38.0,48.77,251.41,42.46,24.13,,28.0,,94036,13.379,48.575
,5.98,,,,,,18.55,8.14,16.28,5.0,,,,10.9,,,,20.83,,,,,,,,,,,,,46.78,,8.38,,6.0,,,5.44,5.33,,,,,,2.52,,,,5.52,6.72,,17.5,5.0,,,,6.48,,,,,7.02,,,,,16548,13.33,52.633
,,,,,,,,,,,,,,,,,43.0,,,,,,,,,81.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10625,13.315,52.509
,,47.32,,,,,,,,,,,,,,,,,,,44.98,,,,,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10707,13.314,52.496
,,,,,,,5.76,13.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,12165,13.316,52.456
,,,11.27,,,,,,2.52,66.14,,11.47,,,,,,15.01,,15.2,,,3.6,4.82,,0.57,,,,,128.94,29.97,,,,,,,,,,,,,,4.8,,,280.28,9.6,,,,,,,,,29.7,,,,,14.4,,,09629,13.385,51.012
36.24,,37.6,129.8,11.0,2.7,31.48,140.46,56.69,22.08,201.75,81.32,60.15,29.77,10.56,24.85,,,109.81,24.29,,62.4,9.86,,,11.78,23.35,29.97,82.54,38.17,14.72,54.52,,38.51,29.84,19.2,99.84,,,,47.16,29.07,22.43,18.0,33.2,25.44,5.3,,50.0,152.2,39.02,17.5,48.32,,20.9,,12.75,,,59.72,66.49,,,28.14,,7.88,,94163,13.356,48.778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,37.23,,,,,,,,,,,,,,1422.92,,,,,241.82,,175.48,,960.08,,,,,,,10553,13.321,52.531
,,30.0,1076.0,,,9.02,33.2,,,,,,170.29,,,16.0,7.5,,,,,,,,44.55,72.0,,8.14,100.0,,33.9,,,,,,28.8,,3.24,,12.96,,,,,,,,,48.4,,21.88,,,,,83.16,,,,11.21,121.6,,,,,17506,13.422,53.943
,,,,,,,,,,,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13351,13.333,52.55
,,,,,,,11.25,3.22,,,,,16.18,,,,,,7.05,12.16,,8.0,2.94,1.59,,8.22,,,,,32.29,,,9.25,,8.0,12.6,,,,,,,3.51,,,,,,7.41,,8.31,,,,,,,,5.36,,,,,,,12209,13.329,52.417
,,,,,,,52.65,,,6.66,,,,,,,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09634,13.352,51.037
,,,,,66.33,,,,,,,15.84,,,,,,,,,,,,,66.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52,,,,,,,,10623,13.327,52.509
,,,,,,,,,,25.3,,,,,,,,,,,,,,,38.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56,,,,,,,,,,,,10719,13.326,52.499
,,,,,,,,,,,,,,,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,12167,13.334,52.448
,,,,,,,,,,,,,,,,,,,,,,,,8.64,,,,,,,,,,,,,,,,,,,,,5.36,,,,,,,,,,,,,,,,,,,,,,10717,13.328,52.491
5.6,,149.66,5.52,4.5,4.68,7.26,393.82,8.0,6.27,99.82,301.89,219.74,84.28,,,17.92,,5.98,,19.41,271.94,82.0,18.24,410.9,5.76,177.42,32.4,,155.4,,329.14,94.35,,,,,,,,162.8,,77.7,,,355.36,,2.5,,91.74,,,3.57,,2.5,116.6,,,138.0,,,,,,1.44,5.04,,17489,13.379,54.088
,,,,,,,10.5,,,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12161,13.327,52.47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,,,,,,,,,,,,53.4,,,,,,,,,,,,,,,,,10715,13.329,52.482
58.66,267.6,22.28,64.36,10.46,,38.79,1921.49,33.33,958.68,672.23,361.8,48.19,647.32,19.25,68615.7,29.89,104.62,43.0,11.02,205.7,889.88,328.4,5.25,7.5,41.4,1184.42,34.49,24.52,113.81,102.36,1384.7,3.99,32.57,104.08,9.8,248.4,47.08,10.2,,,17.02,,30.0,60029.72,16.96,287.88,,300.0,105.71,92.97,29.0,68.53,219.28,30.32,1684.54,11.62,7.02,313.9,45.52,27.17,93.7,7.5,12.22,,10.26,,17268,13.588,53.148
2.3,,,,33.06,,,,,,5.64,,,,,,,,3.26,,,150.16,,,,,,4.83,,,,,,,,,,,,,,,,,,,13.48,,,,,,,,,5.04,,,,,,,,,,,,12169,13.344,52.455
,,,,10.0,,,12.96,,,,,,35.25,,3.9,9.6,,8.19,,13.44,8.4,,10.2,,,,,,13.2,,,,6.08,,,7.29,,,5.78,,,,,,3.94,,,12.0,5.5,,,,,,2.7,,,15.75,,,,,,,,,09638,13.404,50.833
,,,,,,5.52,,,,,,,,,,,,,,,36.29,,,,,5.52,,,,,29.92,,,,3.15,,,,,,,,,,6.4,,,,,,,,,,,,,6.48,,,,,,,,,13435,13.345,52.602
41.82,53.73,10.66,,32.06,14.62,2.94,269.47,171.72,4.1,127.06,23.58,5.0,1199.18,750.2,2747.83,140.91,204.04,224.23,27.51,40.09,362.8,5.76,,4.2,4.08,159.01,19.24,129.76,401.28,57.86,69.96,347.27,14.25,23.38,13.71,4.0,5.0,,,148.65,49.24,32.2,63.26,91.14,64.8,21.08,,,104.78,82.78,32.19,8.4,10.5,67.85,39.16,6.3,6.3,50.57,215.15,8.46,97.67,51.73,16.0,,,,01665,13.447,51.136
1.7,,,,,4.08,,,,,9.94,5.0,9.87,4.0,,,,,,,3.33,21.82,,,,,7.2,,4.23,,,,,,,,,,,,,,,,,,,,,5.0,1.64,,,,,8.82,,,,,3.51,,,,,,,12247,13.347,52.439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10551,13.337,52.531
,,,,,,,,,,,,,,,,,,,,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12159,13.337,52.474
,,,,,,,156.14,,,,,,,,,,,,,,,,,,,,,,,,164.34,,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,,,,,,,,13353,13.35,52.541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,,,,,,,,,,,,,,,,,,,12157,13.348,52.466
,,,10.12,,18.38,12.07,47.61,,,,,8.19,10.08,6.24,,9.94,,12.75,,,8.58,,20.58,3.24,,72.6,,13.8,,,,,,,5.5,,,,2.31,,,,,5.85,7.2,,,,10.71,7.26,,7.2,,,,,,20.4,5.94,,,,254.75,,5.6,,09633,13.39,50.963
