2009-9,2010-3,2012-1,2012-11,2014-4,2009-6,2009-8,2010-6,2010-8,2010-10,2011-6,2011-7,2011-10,2012-3,2012-7,2012-9,2013-5,2013-9,2009-11,2011-3,2011-11,2011-12,2013-1,2013-12,2014-5,2009-7,2009-12,2010-1,2010-5,2010-7,2010-11,2010-12,2011-1,2011-9,2013-4,2013-6,2013-7,2014-7,2009-2,2009-3,2009-10,2010-4,2011-2,2011-4,2012-8,2012-12,2013-3,2014-1,2014-6,2010-9,2011-5,2012-4,2012-10,2013-8,2013-10,2013-11,2014-3,2009-5,2012-6,2011-8,2012-5,2012-2,2013-2,2014-2,2010-2,2009-4,2009-1,plz,lat,lon
9.2,26.72,22.76,12.71,5.46,9.2,9.01,129.26999999999998,,20.91,40.184999999999995,97.725,11.82,7.02,,,,9.01,17.62,2.22,4.07,945.5600000000001,7.29,12.0,5.72,26.22,31.559999999999995,,11.120000000000001,,8.28,38.205,,9.31,2.75,,11.1,4.0,,7.2,,,,70.36500000000001,,19.14,5.88,,17.4,34.6,55.185,7.41,24.705,,7.5,,7.72,7.29,,14.54,9.75,,13.935,,13.32,2.58,,95145,11.931,50.256
,37.295,19.5,15.12,7.0,5.04,50.4,494.04,,79.74,74.85,204.46,9.06,36.949999999999996,11.7,6.02,6.625,5.88,32.91,,29.799999999999997,12.719999999999999,5.0,8.88,,12.42,107.695,,5.7,45.56,,190.26,,8.74,30.19,6.48,30.380000000000003,308.0,,,49.72,49.94,,37.59,,,10.5,,3.06,88.13,13.77,21.1,11.440000000000001,,,,,15.77,2701.36,8.649999999999999,,,7.105,7.0,,,,85661,11.906,48.175
30.36,,,39.79,14.85,11.16,78.655,38.25,,,31.979999999999997,98.53999999999999,77.25,452.63,32.5,13.49,39.08,7.25,37.019999999999996,22.56,294.645,45.934,15.37,3.18,35.81,5.918,63.839999999999996,13.32,,,,107.16,4.95,10.45,81.36000000000001,,10.0,5.0,7.92,,62.1,99.36,,2.52,24.94,7.6,,8.21,6.12,54.475,24.240000000000002,34.78,,1316.695,8.925,6.05,5.3,12.034,39.45,115.44500000000001,6.235,7.525,,,,,,07937,11.997,50.625
,,9.9,4.6,16.0,,,,,108.0,76.625,,172.244,3.9,35.34,8.58,5.88,12.18,19.335,,75.4,1972.1100000000001,15.38,5.0,,,,,7.92,,4.833,5.6,14.82,,7.84,,10.8,1.5,,,12.0,43.28,,,,,,,,59.4,11.559999999999999,,20.0,,,,10.645,,2090.88,,14.34,,2.6,,,,,06682,12.002,51.127
71.07,39.44,,16.42,9.9,25.07,,317.2950000000001,,11.985,63.0,5.58,17.28,15.809999999999999,4.9,11.51,47.075,1.99,349.65500000000003,,4.32,72.6,,,3.83,9.45,303.52,,92.55000000000001,47.92,18.48,7.92,,,45.105000000000004,29.490000000000002,,6.5,9.9,,106.74000000000001,224.09,,17.6,15.959999999999999,10.86,16.36,,,8.8,23.590000000000003,7.31,19.7,40.980000000000004,21.715,7.0,8.16,74.18,20.939999999999998,66.115,30.345,,,,14.85,10.56,,83730,11.948,47.737
41.52,8.0,36.1,39.34,,,59.44,179.07999999999998,29.11,975.0,467.65,37.24,36.6,50.32,31.32,,9.0,,157.36,,87.63,728.69,,11.750000000000002,,10.93,186.77,,158.055,65.5,12.55,,3.76,60.385000000000005,16.36,46.56,,16.92,,3.0,42.480000000000004,29.4,3.15,34.67,,261.465,,,5.0,60.27,533.4350000000001,37.5,3.6,70.58,,,,,5.59,56.760000000000005,,9.24,,3.0,4.32,,,95158,11.951,50.153
426.0,91.74000000000001,,19.395,9.945,239.25,13.11,723.82,87.23999999999998,3.885,250.61,,81.372,7.6,13.920000000000002,6.86,15.75,45.05,,321.65500000000003,193.85000000000002,77.43,7.92,,,474.85,33.3,7.56,29.88,,,377.33,,4.75,2.925,476.49,110.71500000000002,8.775,,,5.72,9.72,,,,26.814999999999998,25.970000000000002,26.029999999999998,,,148.89,,12.36,7.425,9.0,,,11.08,273.17,13.3,,,,8.415,,,,39279,12.076,52.103
,,,4.6,5.39,27.6,,76.83,,,62.0,31.85,,,,10.335,0.7,,25.72,22.5,,38.730000000000004,,1.99,2.25,71.86999999999999,214.81,66.57000000000001,19.32,79.48,37.72,,,22.04,450.28,,19.38,,,,,20.305,,,16.700000000000003,1.5,,,,22.42,25.84,90.64000000000001,730.64,6.0,20.15,143.86,7.85,25.02,22.56,3.36,8.709999999999999,,,,,44.16,,08538,12.005,50.442
119.21,142.905,43.56,29.89,,128.99,58.5,1196.65,77.24,25.2,118.78999999999999,39.760000000000005,65.765,347.59,13.2,248.07,8.4,,187.2,,139.05,337.29,9.95,,11.84,22.04,272.07000000000005,40.0,65.73,101.55000000000001,,64.6,7.98,37.79,17.34,24.99,10.0,,,41.4,15.015,75.42,,,,8.55,,,,112.255,93.73,,,,,7.32,,,161.7,45.775,,142.15,17.91,7.95,14.94,108.68,,84101,11.935,48.601
17.64,28.512,42.57,,,37.74,59.324999999999996,144.981,,,65.95,65.92,86.9,609.034,,28.200000000000003,68.77,,178.255,,84.13,198.79,,29.89,,,75.57,46.3,25.9,29.44,,29.66,10.35,18.24,17.1,9.165,84.27,,,,86.74,131.49,,21.28,6.66,21.369999999999997,9.75,,,322.112,29.64,4.59,13.975000000000001,1.47,10.0,5.0,40.0,32.76,28.8,,20.58,,20.67,,29.85,,,19339,12.048,52.983
54.95,14.625,23.265,,,,18.0,526.3100000000001,,4.68,81.3,25.729999999999997,13.8,1532.5199999999998,,88.14999999999999,,14.280000000000001,38.97,,19.78,201.58999999999997,,,,5.075,17.200000000000003,,,33.4,,31.099999999999998,,34.06,51.12,18.72,12.0,,,,28.45,10.56,,,14.625,9.6,,22.33,,18.48,8.5,40.32,158.38,,10.46,4.85,,,3.43,65.65,,,4.32,11.14,,7.525,,85459,11.921,48.392
,95.27,8.82,65.33,13.455,,30.45,351.995,77.73,101.94,77.55,87.69999999999999,,,,9.8,29.76,102.255,,,35.9,22.09,,3.0,22.75,91.375,451.3,,179.31500000000003,57.82,,44.07,,4.94,20.4,9.6,60.57,58.38,,,13.2,75.92999999999999,,,102.41,55.02,7.5,,9.0,32.03,17.02,,,19.125,32.16,,41.496,20.425,,14.68,,14.8,,,58.5,29.24,,85408,11.937,48.555
,,26.736,7.664999999999999,,28.62,,79.86,,25.095,77.91999999999999,10.12,25.485,72.285,8.4,12.0,5.52,15.93,7.44,3.78,68.96000000000001,734.688,17.18,49.315,,11.51,181.64999999999998,,,12.4,,83.86500000000001,12.276,14.4,130.22,23.7,16.515,9.99,,,133.29,14.11,,11.772,21.5,,32.705,22.229999999999997,16.175,30.549999999999997,20.268,,68.995,7.51,57.37499999999999,16.77,159.8,,1607.4,196.707,13.44,33.74,99.0,9.81,23.52,11.04,,07570,12.025,50.77
,,7.7,5.04,,,,,,,,,,,,,,,,,20.0,8.15,5.5,,,,11.54,,,89.04,,,,9.12,,,,,,,37.32,,,,,29.7,,4.51,,,,,9.8,6.25,,,,,,,,13.0,,,,,,06259,11.934,51.308
,,3971.82,40.06,8.58,29.14,26.96,196.66000000000003,,31.520000000000003,18.168,2.96,5.32,263.76,74.49000000000001,10606.205,149.9,26.33,,,50.79,8458.595,31.585,75.80000000000001,27.1,,125.36,85.7,26.86,,,67.41,,10.12,36.32,8.32,54.815,249.26,,14.19,32.33,,,,33.22,22.83,12.285,9.4,191.495,16.785,23.25,39.095,25.305,47.78,28.810000000000002,12.239999999999998,36.68000000000001,,3.92,10.0,3.84,16.1,11.54,,20.01,45.199999999999996,,06217,11.974,51.345
,10.8,,,,,,21.0,16.439999999999998,,18.5,,6.97,26.265,,,,,,,,19.25,,,,,71.44,,,,,9.66,,38.18,,,,,,,,,,,,5.61,9.99,,,,,,,,12.01,41.650000000000006,,,,8.8,,,,,,,,92700,11.934,49.659
7.8,,,,29.89,,5.28,47.485,10.809999999999999,,,12.870000000000001,6.27,7.8,,,9.985,10.08,95.175,19.74,,139.83499999999998,,,8.502,26.622,34.03,,29.61,45.12,,41.905,,27.37,8.75,2.04,23.049999999999997,5.16,,,8.4,,,4.465,14.7,,,,,29.925,,,29.93,7.890000000000001,,,4.68,,2.87,,5.64,,,,,,,95697,11.935,49.982
,13.95,,17.52,,,274.25,88.52,100.15,5.5,20.36,31.9,30.53,121.49499999999999,11.28,8.1,,,63.18,,14.58,46.516,,24.12,,,,144.94,58.92,71.16,,5.04,8.14,81.02,10.78,,,21.0,,,31.05,,,6.9,67.779,,,,31.74,,10.35,23.04,,,8.8,7.75,,,28.05,18.43,,,,26.46,,,,85669,11.941,48.207
,,,137.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06124,11.931,51.469
57.96,84.85,84.57500000000002,23.799999999999997,5.46,19.54,38.93,364.63000000000005,18.86,9.12,111.58,51.03999999999999,67.84,97.35000000000001,9.040000000000001,27.695,17.13,86.76999999999998,53.431,,104.61,106.17500000000001,149.485,7.155,50.43000000000001,19.32,249.865,63.16,85.24000000000001,34.87,57.83,59.988,27.2,118.1,16.91,41.169999999999995,45.540000000000006,34.55,,,58.53,94.22399999999999,9.24,12.92,27.36,22.979999999999997,12.0,,12.96,78.59000000000002,44.21000000000001,40.705,52.205,41.11,22.375,36.205,9.23,32.013999999999996,118.72500000000001,61.7,82.34,2.12,14.8,12.26,19.8,12.012,,93161,11.979,48.985
72.0,29.36,,7.35,,6.48,6.48,68.07000000000001,,60.06,16.99,19.265,11.879999999999999,69.47,,6.3,9.89,10344.25,13.59,,11.09,214.44500000000002,,29.95,4.0,6.2,,,54.795,9.84,26.95,96.54,,4.32,31.81,,88.54,54.98,,10.96,18.17,61.864999999999995,,,28.814999999999998,29.89,6.11,48.94,,94.98,5.04,83.37,26.0,,,15.86,5.2,,9.0,11.52,,,,,,,,95028,11.935,50.325
,3.78,6.4399999999999995,24.46,3.54,,,137.42,,8.040000000000001,5.74,130.39999999999998,48.78,165.79500000000002,539.37,44.585,14.235,20.9,15.02,,29.29,3317.9700000000007,23.04,,4.95,6.02,6.275,,5.28,8.05,7.23,3777.565,,43.3,21.990000000000002,31.2,27.775999999999996,18.15,,,,19.8,7.25,18.24,15.810000000000002,18.045,13.265,,,23.035,15.940000000000001,8.4,22.645,422.28000000000003,29.89,5.225,15.33,,4573.0,43.82,17.33,16.11,36.03,7.8,,,,06258,12.041,51.391
8.88,,,,,,7.6,50.22,,,55.69500000000001,60.150000000000006,,47.220000000000006,,25.85,8.925,9.88,5.4,20.94,,28.450000000000003,,126.42,12.0,,37.88999999999999,,9.02,,5.85,109.327,,11.96,,16.41,,,,,,,,,26.445,,9.84,,,4.935,26.085,19.0,14.620000000000001,5.2,,,,,,10.12,,,,,,,,95683,11.939,49.953
127.62,7.32,,18.875,3.0,4.41,,202.64,,,4.935,343.03,,60.32000000000001,16.33,8.36,6.86,,5.1,,575.5200000000001,55.08,38.6,10.0,9.87,,73.34,14.06,67.79,327.59,,48.45,,27.404999999999998,,,19.5,516.25,,,97.13,,,97.66000000000001,35.120000000000005,37.92400000000001,14.86,162.57,,12.0,59.8,,23.810000000000002,18.924,15.0,,814.91,53.33,1208.7749999999999,,25.68,16.68,56.646,8.0,,32.25,,19386,12.068,53.46
87.87499999999999,128.97,26.32,,129.10999999999999,49.14,481.92999999999995,511.67599999999993,45.87,160.078,198.304,241.518,176.32000000000002,478.03,65.52,64.37,111.69,250.20999999999998,98.61500000000001,,160.56,521.725,39.61,,74.26,293.119,380.62800000000004,40.78,147.76,589.8149999999999,144.60000000000002,127.49499999999999,75.52,33.519999999999996,105.81,101.845,201.12,10.0,22.57,57.615,235.21,129.899,,56.705,66.31,243.29,1213.2699999999998,37.555,111.99000000000001,198.18399999999997,103.095,311.24,7.2,50.0,33.144999999999996,21.130000000000003,8.05,51.13,88.14,104.3,57.24,191.64,15.0,54.949999999999996,45.099999999999994,30.8,,93352,11.968,48.777
59.7,33.383,70.09,39.17,9.45,7.92,46.23,692.91,1307.64,47.04,91.735,39.585,39.82,102.78,,,,16.630000000000003,85.685,,92.11,778.9540000000001,9.635,662.57,,121.31999999999998,494.31,28.98,26.560000000000002,295.643,18.6,,2257.92,66.39,33.61,,9.975,10.0,16.78,8.84,93.80000000000001,40.81,,16.29,8.0,264.96999999999997,11.120000000000001,,,61.19499999999999,421.44,122.43,287.43,39.0,10.0,,10.0,9.46,164.49,693.51,123.48,,14.96,1.98,,42.12,,92690,11.974,49.768
,,,,,,,49.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,06122,11.929,51.484
103.11,2.07,,,,,,20.16,,4.18,64.6,,,29.61,,,22.44,,20.53,10.58,,,235.2,4.5,196.98,,3.6,,54.7,,,,30.0,,,20.19,316.53999999999996,,,,18.45,,,22.25,20.475,,9.8,4.16,,42.55,24.61,,,,,,5.13,,,10.83,,5.76,,,,4.5,,16949,12.048,53.252
15.74,54.2,6.9,28.96,12.21,29.7,,275.95000000000005,,13.89,63.730000000000004,,27.770000000000003,,45.88,7.595,6.0,12.606,55.31,5.625,26.645,40.75,74.51,,9.0,15.525,142.975,29.52,103.94,101.78,13.675,9.66,,5.04,29.835,13.635,12.36,20.5,,15.05,52.14,24.784999999999997,,19.76,22.8,9.5,8.0,16.58,,53.06,,8.19,36.36,74.1,,,,,8.33,,,,,5.0,16.98,,,85465,11.968,48.426
,,,5.39,,,4.86,5.4,,,,,,5.52,,,15.239999999999998,,,,4.165,7.68,7.05,,18.72,,8.100000000000001,,,,,,,,8.58,,10.0,8.74,,,5.06,11.2,,,,8.309999999999999,6.61,,5.15,,8.0,2.46,,,9.0,101.92,7.0,,11.76,3.9,,,,4.24,,,,06128,11.944,51.45
,34.730000000000004,17.02,7.68,,,,26.93,20.7,,111.54,,6.44,22.02,,5.07,,,,,10.29,17.29,,,5.2,,107.96000000000001,,25.99,57.6,177.84,32.19,,8.17,15.35,,9.16,,,,2.87,7.788,,5.25,,7.8,,,,14.100000000000001,,73.01,12.985,,,,59.75,,,,5.17,35.225,19.695,15.0,27.74,,,39317,11.99,52.382
140.57,146.16,,54.63,10.16,64.08,92.94,305.13000000000005,11.025,10.8,120.59,93.64,86.59,50.195,56.16,38.94,,12.649999999999999,161.35000000000002,14.59,134.5,260.573,,25.0,,160.85,203.18499999999997,9.46,203.34499999999997,12.42,83.47999999999999,207.725,44.316,107.02700000000002,12.5,,3.924,38.22,29.94,21.665,119.74000000000001,91.29,31.73,54.524,12.48,5.64,,,29.56,294.475,199.70999999999995,15.645,49.650000000000006,,3.92,,,,100.8,49.739999999999995,,6.72,,9.88,10.44,34.23,,83075,12.0,47.787
74.58000000000001,29.16,51.05,46.19000000000001,,18.810000000000002,41.120000000000005,47.91,35.96,13.552,13.424,18.4,11.4,54.135999999999996,,23.71,41.849999999999994,8.6,8.55,,26.0,189.92499999999998,,,19.41,,83.18799999999999,4.86,8.06,15.299999999999999,11.16,,12.0,,,8.432,26.641000000000002,,,8.976,6.65,28.990000000000002,,,28.294999999999998,71.385,15.280000000000001,91.5,4.68,13.86,5.52,,6.1,9.72,11.59,9.0,,37.274,1919.3,,51.010000000000005,,8.16,,,7.2,,92263,11.995,49.383
87.78,,,,,,,19.0,,,,,18.6,17.56,,,,29.4,90.09,,13.46,,,,,9.24,1.86,,14.305,,,,,,,,10.045,,,9.24,,,,,3.76,,,,,,,,,,,,,,,,30.26,,,,,,,83735,11.985,47.657
45.89,57.2,,7.65,5.886,25.2,19.8,116.61500000000001,28.86,9.9,44.69,50.010000000000005,32.73,129.08,30.5,14.16,20.91,21.165,8.6,4.4,3.92,359.76000000000005,6.24,,14.772,29.82,108.02000000000001,45.709999999999994,98.03999999999999,84.725,38.465,7.6,,15.416,4.05,9.4,44.64,140.196,,,40.275,,,17.034,15.120000000000001,36.663,14.260000000000002,,,58.959999999999994,10.34,8.4,28.775000000000002,19.71,16.074,5.0,23.136000000000003,4.5,,,,,,84.07600000000001,45.92,,,85617,11.993,47.991
,11.18,,46.64,4.05,,40.2,113.19999999999999,35.004999999999995,44.59,6.21,2.66,,18.73,118.665,5.265,,3.43,,,,1897.62,,,,29.7,12.8,,,261.75,14.812999999999999,85.684,,,,11.8,,5.25,1.7,,,,,4.12,12.22,994.73,14.25,,,,,15.34,17.16,,59.385,,7.35,48.6,10.35,14.399999999999999,,76.08999999999999,,66.48,7.29,,,06118,11.985,51.52
78.87,,8.28,28.525,16.11,32.16,8.2,,,37.769999999999996,47.38499999999999,27.139999999999997,11.13,161.45999999999998,28.130000000000003,,12.145,7.5,4.95,4.5,55.855,84.053,,10.5,4.0,80.5,79.41000000000001,,3.3,33.93,22.31,64.02,,2.22,,19.240000000000002,5.39,35.28,,,,72.35,,2.88,7.99,21.14,,6.0,6.07,18.9,49.11000000000001,78.89500000000001,,,8.5,,13.0,25.2,149.10399999999998,28.02,,7.84,,,,26.4,,85659,11.974,48.18
,,,,,,,31.36,,7.59,12.19,7.1,,15.12,,,7.35,4.32,,,3.6,49.04,6.48,,,,,18.4,7.2,19.46,10.8,26.4,,,,8.0,,8.705,,,,4.14,,8.4,,,,,,11.25,,,,26.4,,3.75,,,,,,13.5,18.375,,20.7,,,07952,11.984,50.586
69.03999999999999,98.10000000000001,82.84,173.05500000000004,16.35,54.025000000000006,31.47,540.2200000000001,92.91,25.78,243.83499999999998,131.275,70.09,77.51,58.68000000000001,67.04999999999998,15.045,34.135,345.64,43.68,188.82,257.6000000000001,,179.35000000000002,,20.14,364.216,156.88,210.66000000000003,241.55,236.42000000000002,69.91,33.03,182.19000000000003,83.47,19.990000000000002,45.715,56.660000000000004,8.1,,44.209999999999994,253.64000000000001,77.715,34.48,40.230000000000004,27.42,67.865,,19.776,218.03,213.66000000000003,23.965999999999998,111.815,12.715,8.1,17.71,6.0,127.511,9.12,115.1,156.51,38.21,4.8,15.84,101.66,11.55,,83104,12.015,47.947
81.46000000000001,43.39,5.192,24.21,76.17,56.599999999999994,111.355,290.29999999999995,61.605,21.520000000000003,38.475,97.705,41.934999999999995,43.045,9.0,104.35499999999999,30.0,7.53,85.81,12.2,153.99999999999997,204.63,,,18.979999999999997,79.16000000000001,286.46,32.949999999999996,142.98000000000002,134.89,39.845,14.06,19.6,76.24,,,84.18,,6.56,54.445,52.38999999999999,121.51499999999999,,83.125,23.86,,,9.8,185.4,131.851,25.4,24.825,17.380000000000003,12.5,20.29,,,23.28,171.84,426.84,58.195,,,,,123.19,,95632,12.012,50.037
18.45,7.65,5.76,23.48,6.875,,29.9,51.63999999999999,14.31,14.42,98.092,14.84,37.23,22.634999999999998,28.594,4283.365,17.065,12.219999999999999,33.9,9.31,57.302,61.34700000000001,6.65,,5.46,30.0,19.95,,36.135000000000005,22.23,37.099999999999994,,,17.054000000000002,,14.695,29.95,5.2,,,78.32499999999999,15.48,,,19.896,,19.51,,,22.14,14.95,19.075,43.25,5.565,15.18,6.21,4.0,,2611.7439999999997,17.32,18.55,,,,,,,95182,11.965,50.286
,32.19,3.14,23.04,,,5.04,127.53999999999999,,33.2,77.3,4.89,56.07000000000001,59.25,14.4,17.15,86.10000000000001,9.6,136.9,19.38,99.04,115.8,44.0,,,8.05,10.545,,23.26,,5.46,130.03,,10.489999999999998,10.395,36.34,,,,,13.184999999999999,18.02,,36.92,,207.15,4.91,,,41.83,18.4,2.48,,,,4.86,,,,29.5,9.75,6.54,,,27.36,60.6,,85469,11.977,48.259
48.27,,36.0,128.01500000000001,9.0,70.4,77.88,367.41999999999996,29.61,,70.74000000000001,7.05,56.04,20.11,,,7.74,10.04,204.07,36.07,235.23000000000002,313.26,,8.42,4.0,185.22,365.76,43.56,97.606,143.515,10.36,208.21,28.215,36.44,92.23,5.0,11.98,1.3,,,119.22,143.725,,157.07999999999998,74.07000000000001,22.665,34.17,9.75,,122.32,33.18000000000001,77.37,19.6,7.2299999999999995,8.25,,8.58,43.91,,,1.575,154.285,31.95,12.75,,54.629999999999995,,85447,12.002,48.361
,8.82,3.84,473.52,17.28,,44.0,134.07,4.5,,179.54000000000002,37.25,12.0,19.88,12.36,29.6,24.729999999999997,,135.76,,8.75,75.52,10.32,3.3,,,36.620000000000005,,5.36,253.3,,4.9,,12.05,,16.54,,29.97,,,139.22,,,,5.17,5.8,,,5.46,144.6,13.34,33.379999999999995,46.045,,,8.82,,,16832.92,4861.200000000001,,,,30.0,96.15000000000002,14.5,,06366,11.975,51.747
8.0,,,18.375,,13.32,7.279999999999999,26.09,2.25,5.18,67.64,10.36,8.084999999999999,48.660000000000004,,7.84,7.84,,25.140000000000004,6.975,45.71,21.873,,,,40.96,104.82000000000001,,90.39999999999999,23.22,1.23,14.805,33.620000000000005,6.4,,,5.25,,,3.0,36.12,33.9,,,,21.56,,,,,29.85,52.795,,,,16.985,,,,61.6,,,,,,13.76,,95195,11.982,50.082
102.425,58.09,58.23,51.099000000000004,22.03,115.42,113.99999999999999,398.62500000000006,45.489999999999995,115.18,161.73499999999999,94.49000000000001,41.05,36.82,59.629999999999995,96.72,54.885000000000005,53.81,129.28,,313.86999999999995,277.29,57.56999999999999,53.79500000000001,,20.34,150.33,6.93,125.80999999999999,370.2,273.03499999999997,78.485,12.98,26.03,29.119999999999997,74.59,7.37,18.3,,,78.52000000000001,109.535,,19.325000000000003,53.78,107.095,14.36,26.52,8.75,74.76,85.4,74.20000000000002,62.337999999999994,37.33,114.53999999999999,11.77,9.18,13.8,53.61,61.02,27.045,69.056,6.51,6.665,,37.8,,93133,12.004,49.228
,,7.05,,187.865,,23.245,26.616,,,51.7,27.195,,26.52,,147.66500000000002,34.34,,,,,279.64,,,20.545,7.6,49.44,,18.44,,27.17,58.65,39.48,,87.36,35.019000000000005,,4.5,,,,,,,,,,,,,,11.5,13.8,27.0,30.599999999999998,,,,10.92,18.6,11.36,,,,,5.1,,19399,12.092,53.589
,48.31,41.2,4.32,10.0,181.495,27.45,676.1249999999998,,16.21,170.72,9.12,73.54,123.11999999999999,93.00500000000001,24.54,48.230000000000004,9.95,43.385000000000005,,145.45,241.47,35.89,11.73,,428.0,532.6,59.8,113.3,142.674,5.94,12.6,,20.589999999999996,10.0,15.32,12.9,9.945,7.72,4.08,,336.17,,49.2,2.9,23.22,,12.75,6.0,46.14,58.45,93.835,5.91,5.0,5.0,28.5,,45.01,47.489999999999995,108.66499999999999,,,6.36,12.0,,14.0,,85461,11.996,48.308
61.5,49.4,,54.05,2.55,59.34,24.36,195.75,19.619999999999997,78.28200000000001,26.4,54.234,12.0,92.97,10.0,20.450000000000003,5.3,9.54,37.15,,27.939999999999998,349.495,,19.89,9.95,44.019999999999996,230.45000000000002,,70.13999999999999,60.27,25.369999999999997,23.580000000000002,10.25,8.8,,26.61,25.285,4.16,18.689999999999998,8.8,11.73,84.395,,16.56,7.02,16.45,19.32,,19.5,40.515,73.53999999999999,35.77,,1219.92,30.36,,,23.57,,234.42,,,,7.95,8.0,34.3,,93345,11.988,48.845
46.2,,23.33,13.325000000000001,,43.1,4.32,40.635000000000005,10.83,7.2,34.769999999999996,58.980000000000004,47.17,14.06,37.155,,13.0,18.33,5.25,8.4,,123.02000000000001,,,,7.68,21.36,,36.089999999999996,28.380000000000003,42.392,5.32,,15.52,9.88,46.92,5.165,,,,29.52,,,,12.875,10.29,,8.48,,38.12,14.579999999999998,,20.46,41.54,,,,,6.2,61.510000000000005,8.775,,9.8,,,,,93188,11.977,49.077
8.4,,110.685,9.25,28.749000000000002,,,13.77,6.66,,5.635,39.79,52.24,331.66999999999996,12.0,,,6.855,,,25.130000000000003,100.003,26.95,,3.0,4.41,68.58,16.84,8.05,59.93,20.060000000000002,23.89,18.87,22.275,3.75,15.3,10.455,30.0,,,28.200000000000003,39.589999999999996,104.35,,17.71,152.71,,34.3,,60.065,7.05,47.8,28.935000000000002,,,22.565,,,94.8,9.2,,,,,,,,95700,11.968,49.941
,,,4.4,75.0,,,114.3,47.79,5.51,94.675,13.49,,632.51,,3.7,16.130000000000003,,,3.36,,146.71,3.9,12.18,6.24,,5.0,,6.8,,,45.0,18.5,56.89,,33.12,11.34,101.475,,,6.496,,,6.92,,9.5,2.61,,,4.8,64.575,,278.49,,,158.515,,,8.14,,,,,,86.46,,,06132,11.987,51.426
42.375,22.32,,20.14,9.1,6.705,41.52,78.85999999999999,12.88,39.67,,9.02,,27.08,14.219999999999999,,13.65,10.969999999999999,11.44,,20.825000000000003,31.759999999999998,5.145,22.39,,19.259999999999998,25.405,10.5,20.799999999999997,19.8,,128.31500000000003,7.05,16.15,,,,,,,11.9,5.28,,,,17.64,,,,28.08,5.64,15.2,,,,17.97,,18.59,7.29,,,,6.885,,49.88,,,93195,11.983,49.105
42.43,88.51,50.19,16.32,15.195,29.89,20.4,221.02999999999997,,7.05,45.44,64.36,42.519999999999996,45.199999999999996,8.63,47.74,24.725,,35.010000000000005,38.3,24.834000000000003,248.35999999999999,9.445,9.945,4.5,75.63,62.440000000000005,,170.89999999999998,140.34,33.36,103.35,,38.705,26.44,22.6,4.8,18.0,14.4,,6.82,41.66,360.24,17.28,,15.509999999999998,3.84,3.975,9.18,157.50500000000002,10.35,154.08,19.400000000000002,29.7,,,11.41,23.04,4.23,7.9,,28.67,35.145,15.030000000000001,,3.87,,85456,11.984,48.395
,,,2.1,3.52,,3.6,44.07,,7.3,5.76,12.78,,,139.12,2.1,,17.03,,,11.440000000000001,151.6,,,13.07,,30.44,,4.4,29.9,6.3,97.29,,6.815,30.0,,38.535000000000004,,,,,10.96,,13.5,1.998,,3.66,,,346.53999999999996,29.74,,41.84,,20.58,,10.0,,,12.005,,,,,,,,08539,11.999,50.529
43.425,19.8,,23.189999999999998,4.5,29.04,16.56,242.42999999999998,30.695,17.419999999999998,54.95,30.19,,55.66,26.0,28.564999999999998,,,12.54,,45.41,124.95400000000001,30.0,15.0,5.85,29.7,169.555,29.7,,136.12,,280.62,29.97,,9.6,,,,,,67.48,58.26,,,,7.65,14.8,,,39.0,,109.29999999999998,57.79,8.64,24.5,,,,105.485,71.79,46.8,9.4,3.92,,,,,85664,11.999,48.15
,,,10.0,,,,10.12,,,,,391.98,25.3,,,,,,5.32,,,,,,,,,,30.36,,,,,10.0,,,,,,,,,,,,,,,,,,,,,30.805,,,,,,,,,15.98,,,06108,11.962,51.487
132.24,21.59,,19.56,,,13.455,279.82000000000005,2.0,29.28,8.705,,,15.141,7.84,,,,50.27000000000001,4.5,12.719999999999999,360.57000000000005,,,,28.119999999999997,59.275,,56.760000000000005,128.97,122.31,,4.95,28.31,13.95,,,6.87,,,24.435,,,3.515,3.9,,,2.5,7.0,,14.765,,,,9.120000000000001,,,33.0,29.61,,89.62,4.305,,,,6.02,,95168,12.018,50.123
163.60999999999996,415.8,5.76,72.43,4.59,69.41000000000001,144.25,2776.65,163.73499999999999,10.265,54.225,49.61,100.42,277.41799999999995,15.559999999999999,42.59,,30.045,40.052,,145.42999999999998,165.48499999999996,,8.65,5.5,241.00099999999998,281.20099999999996,25.92,198.02,112.4,55.989999999999995,6.69,,42.559,37.754999999999995,48.94,118.03999999999999,93.58999999999999,9.114,33.84,32.6,128.25,84.56000000000002,73.293,,23.740000000000002,44.4,26.25,3.64,204.1,74.585,45.978,36.05,9.18,16.35,22.509999999999998,10.0,15.525,48.91,83.215,42.516,123.95,6.5,88.68,19.369999999999997,94.606,,83043,12.003,47.863
